date,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
01-09-2016,4.647251327,0.839053286,-2.837941184,-2.345225369,-3.108612539,6.271218844,0.463612981,1.606150472,0.104050199,-1.235854783,0.40285662,0.917287338,1.149655963,0.975727775,0.334643516,1.19078411,-1.946371586,0.631417519,-0.285711526,-1.537851031,-0.522445615,4.615910581,4.779937027,1.775223736,0.286109445,2.855395223,-6.116855699,1.807643016,-0.020341143,0.724945659,0.151047729,2.330935252,0.859710825,0.681348489,0.672983525,0.777476615,0.090671723,1.180324392,-0.323774283,-11.15173215,-7.467874479,-22.82237695,2.914123139,-0.381271216,3.941081272,,-4.288492955,1.202636677,-8.434300031,-3.824505323,5.154459432,0.968371442,-35.85571625
01-10-2016,3.576401699,0.81697064,8.884832379,2.573582096,3.561428542,-0.555713821,0.479789132,1.549433484,0.104488587,-11.23144401,0.059472361,0.922344142,1.258737672,1.963667672,-0.435921158,-1.758914138,-12.4431092,0.646505027,-0.356588822,3.662030928,1.624050644,-1.37956774,-1.783153361,0.352840545,1.055846391,1.362383089,-0.994233339,1.402390681,-0.082175864,0.934320297,-0.688531167,1.410761155,-0.116234018,0.676737548,-0.327963549,0.629866679,9.960343564,1.191801246,-2.041763341,0.382912036,-0.938191223,-3.460628441,0.338182404,-4.284200999,-0.193197563,,2.466735073,0.536754572,4.451382533,4.119165616,7.010536153,4.70425206,6.706034984
01-11-2016,-0.706189513,0.436256062,5.516371062,2.436493391,2.807353895,3.919464222,0.260345463,1.527219551,0.630868246,34.6064801,-0.109364103,1.028319942,1.133057061,0.008650575,1.702507751,2.985898458,9.806231113,0.595169217,-0.210280071,0.768526113,-1.683844175,1.426353018,-0.918065982,0.122187219,0.330956185,3.440183476,3.115802617,1.461978466,-0.097992194,-0.119441492,-1.247872872,3.158170418,0.396849078,0.973239885,0.816832203,0.693188853,0.811532374,0.887010853,-0.219628784,-2.264867761,8.838373656,35.90865363,0.83725658,-1.209470085,-0.947173371,,1.562899726,0.743963125,-0.765560507,1.759061326,-0.411302364,0.818473112,3.345631394
01-12-2016,0.240163575,0.707281608,-4.364799783,7.224199613,1.006007586,-5.975482432,0.442663252,1.238994704,0.811329963,-22.00341772,0.094409977,1.053585738,1.280301558,0.802497347,1.970338952,-6.256152139,53.57333779,0.565342541,-0.263403975,0.670701091,1.318714675,2.719397406,-6.38465982,0.125811701,0.609555395,2.526554605,2.006714055,1.402077546,-0.090843153,0.826327685,0.701298668,1.39633518,0.407168544,0.558438895,1.031721236,0.449760484,0.806355902,0.725859382,-0.036685369,1.483787711,10.22605533,-5.752085616,0.165795687,12.43009943,-5.909051138,,1.858264951,0.460426689,9.740844073,-2.843765121,-0.818222964,1.140014509,-3.638945233
01-01-2017,2.656886646,-0.697501361,-0.098914191,-13.69156541,0.010788478,0.973387778,0.165267143,0.51065966,0.527050187,-20.62140282,1.180993144,-0.267280267,0.582152317,0.52779336,0.550428346,12.82009534,-64.0955749,6.75138147,0.817040408,2.007098082,2.850795298,-0.678483734,7.259173125,0.089849495,-4.80728591,4.993964997,-8.782438092,0.92578169,0.370476623,-1.050833788,0.053316475,9.327500884,5.526284632,0.080006275,-0.333351544,1.236836093,10.88383201,0.440221176,-0.036698832,-1.839958027,-17.18602733,-22.46700762,1.289741654,-15.86983473,-5.886308436,,-6.58096353,0.89954129,-11.07786888,-3.450632101,1.153678867,2.930628138,12.81101335
01-02-2017,0.778697929,0.822077152,-2.367109558,-5.565772791,-7.755745542,-3.632936704,-0.391272579,0.498819899,0.565606923,1.465999459,1.219693706,0.921564078,0.574513368,0.584773716,-2.669763589,-12.24579442,2.831492924,0.689743962,0.063532196,0.019557687,-20.32698442,-6.580602848,-10.26895866,0.190683471,0.762412896,1.520812377,-3.005168814,0.847365127,0.350054267,0.550175001,0.34167799,1.467081599,4.395388629,0.606621105,0.81827424,1.210713415,0.460500969,0.657206986,0.064786421,-7.170767157,-1.723222409,14.11734859,0.753010079,-0.655406933,1.347503079,,-7.392920409,0.555488224,-4.962224611,-6.665791695,0.817678779,1.098390576,11.49425287
01-03-2017,2.430286033,0.868992856,3.968157178,19.35533952,11.8756563,9.726863267,-0.184573155,0.384365269,-0.370078744,2.674490595,1.213509581,0.550214144,0.129927684,0.518550137,1.266215535,13.26626399,54.44174283,0.759015005,0.027349098,0.050428384,12.15518262,10.18129425,11.72561328,0.166192243,0.321813439,0.79029937,24.05498131,0.95169161,0.4305625,1.479371059,-0.273372599,-2.125653894,3.237680692,0.889643675,0.516502962,1.141344686,1.40597115,0.433750029,-0.034530387,15.01426716,16.15417177,-12.89435922,0.769440372,15.71500353,3.719166628,,11.38541838,0.70774319,1.264550325,21.16051769,1.320048942,1.526291604,21.01686973
01-04-2017,-0.009080984,0.643380331,-3.567140579,-13.99449233,-10.12121099,-10.98800388,0.320439369,0.645810291,0.715680512,-5.520866038,0.383850742,0.507383392,0.989188241,0.360129687,-0.626741146,-6.21448965,2.905919574,1.205226661,0.00774276,12.35284134,-4.287839414,-7.661343107,0.064908774,0.180099325,0.725639793,0.61791967,-24.01527339,0.489912772,0.376407194,1.851329762,-0.148725751,3.361504131,0.132732998,0.823115174,0.363623375,1.272199181,1.095245894,1.295630289,0.643350604,-11.48653981,-3.834091579,30.22111882,1.635291391,-1.871711736,-2.082297507,,-6.522346154,0.597389557,16.63330051,-12.52121038,-0.240144086,2.760984126,-10.3277555
01-05-2017,3.396689938,-0.97656748,11.40945892,17.51705385,16.89033512,13.41580622,0.351711888,-0.016745493,-0.104755297,-6.448200169,2.778751085,0.660997324,0.805276917,0.650502661,5.485648422,10.90803928,13.59496307,0.588115853,-0.044920659,-2.332788589,0.60898097,8.789576069,14.15514349,0.953484575,0.539875823,1.151484135,41.54051568,0.387252185,0.428914066,1.276757704,0.130408227,0.662773148,0.046784842,0.764317552,0.733255171,0.945909918,0.986471002,0.745216667,0.190913381,10.26315423,8.845214144,-5.525265484,2.464146354,-1.09135966,0.216916636,,10.0246383,0.80152959,0.638539668,7.539488942,3.595614429,2.321849929,-8.741247957
01-06-2017,1.044987696,0.274414019,-11.59097278,-5.40816102,0.323752949,3.375809256,0.476070865,0.816688841,1.014710331,15.77814349,3.957607648,0.492365666,0.509594331,0.359636845,-0.56326728,-3.533124185,2.403961366,0.550256108,-0.040503241,2.224930281,0.611731611,1.948955712,-10.22355318,1.024020443,0.624627982,-1.193569901,-3.784630183,0.243776679,0.419423685,0.339365228,-0.058588251,-0.744458931,0.982022238,0.528987931,0.997643933,0.946579297,-2.13480262,1.057699615,-0.400368253,-1.096143787,-6.963456748,-21.39637516,2.615082162,2.232824912,0.494754023,,-1.932825216,0.76403967,-6.339963797,0.681897507,1.577158577,-0.122989884,9.365599757
01-07-2017,0.375054083,0.234777951,10.94453634,1.701822581,-9.179444011,-3.91988546,0.170698457,1.963300638,0.507109935,0.390365602,4.156270051,0.442448806,0.597225379,0.44883627,2.941909841,1.777746074,-0.907876229,0.541486071,0.152392637,1.567156651,2.412145079,-3.513139788,4.646339166,0.981103584,0.401630327,3.218974025,-10.67231373,0.307375776,0.334557736,3.788489258,0.328768722,0.681737577,0.272703885,1.574076874,0.426879303,0.716733236,1.209157047,1.082903136,6.162940671,-4.640622565,1.994496158,-18.63813043,0.65187006,-4.289841159,-2.628263894,,-1.308463664,0.664782705,1.86421312,4.357914852,2.396055875,1.329926423,6.310649608
01-08-2017,-0.053307604,3.061067641,-5.419844175,2.463056577,11.03263782,-8.202730741,0.124003681,0.904756668,-1.063861406,3.302442104,-0.833675565,0.227168097,0.619703578,0.398200303,-0.816044351,-4.939111168,7.894725705,0.582403167,-0.120890431,7.274286746,2.475411315,1.419232831,1.394337687,0.598595084,0.792862442,0.015784608,9.042944543,0.2080051,0.162881735,0.838737192,-0.394722031,-0.153950527,-0.112889984,1.077781913,1.001703842,0.865907776,1.22298133,0.989466406,0.145787353,8.086558839,4.288335049,82.46829844,0.579411729,11.05631755,-3.01786919,,3.104878623,0.318004996,5.039038162,2.79448223,2.976182834,1.118031293,19.35755814
01-09-2017,-1.88465299,0.488277782,1.740026949,-3.945371878,-7.250959904,6.540153306,0.30650953,0.877974644,-0.065777868,-7.394675859,3.943899173,0.526598495,0.842084241,0.365685015,-0.46817493,0.405949935,-8.529291319,0.546603246,-0.012103675,4.053292037,-2.381070646,-1.348786618,-6.436980571,0.517671692,0.705004714,-5.613924336,-4.000888749,0.279099203,0.593474108,1.949812393,-0.347782143,2.276231543,0.441795952,1.010324158,-0.027590203,0.955598598,0.752328115,0.895415887,0.345740917,-43.58057864,-6.482347523,-15.62505051,0.339217063,-9.925543081,0.879895305,,-5.919153579,0.733600148,-8.727272112,-3.693124516,2.790419311,0.42964877,-23.69273484
