,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values
65,53100.06,0,12209.5,7521.87,15863.75,22646.48,1173.44,3333.09,30116.3,-0.01,335.26,0,8338.29,4075.66,64286,63238.7,5478.69,6954.12,2267.98,689.78,136.86,19241.32,8991.44,2640.29,4157.2,0,11787.68,4187.74,-0.01,0,3009.93,90.2,0,0,1445.97,5783.39,1262.34,719.2,10.33,2380.36,1456.99,241.87,90.46,37905.95,11390.72,406.07,49383.45,21976.78,16867.63,6384.53,0,0,0
66,58762.76,0,12963.81,10105.08,17357.04,25032.49,1222.33,3397.38,30227.61,-0.01,334.61,0,8436.18,4019.77,65105.95,70519.94,8249.46,7051,2299.55,703.16,253.64,20721.75,9008.45,2731.31,4258.47,0,10872.22,5134.01,-0.01,0,3165.51,97.2,0,0,1542.4,5925.2,1280.62,745.76,14.13,2121.22,1432.44,272.82,90.88,40247.73,12138.08,429.8,50485.84,22710.73,17225.7,6502.02,0,0,0
67,61040.87,0,13467.62,8262.87,16153.31,26996.9,1091.87,3525.5,30353.12,-0.01,314.22,0,8527.13,4184.74,66489.82,67003.91,6726.98,7259.41,2332.33,722.41,297.69,20032.42,9028.17,2837.18,4348.98,0,9945.92,4651.39,-0.01,0,3287.71,103.7,0,0,1775.49,6057.74,1316.57,763.68,13.96,2096.8,1521.06,283.78,91.55,49353.04,12469.53,448.09,49967.36,23692.05,17797.98,6648.78,0,0,0
68,59906.81,0,13221.7,8660.98,16469.66,25652.16,1129.17,3564.68,30720,-0.01,315.41,0,8638.47,4228.83,66729.56,62736.75,7339.38,7359.02,2358.1,754.15,354.06,18913.9,9043.78,2972.03,4465.84,0,12366.34,4695.8,-0.01,0,3401.98,115.17,0,0,1914.06,6202.32,1337.54,787.07,13.07,2512.42,1387.79,283.31,90.33,44647.43,13161.07,479.79,51204.37,24682.83,18034.76,6783.35,0,0,0
69,62718.9,0,13081.03,9332.82,17178.57,26448.38,1134.16,3666.85,30973.7,-0.01,324.36,0,8718.51,4301.67,67283.76,67364.39,7865.71,7460.01,2391.53,769.17,335.18,19773.71,9065.4,3087.7,4573.58,0,10798.69,5462.99,-0.01,0,3465.75,123.03,0,0,1885.36,6315.8,1355.72,807.8,14.91,2230.08,1500.31,271.51,91.62,45440.33,13476.26,502.64,50720.31,25410.95,17713.08,6936.18,0,0,0
70,58873.89,0,13239.74,8443.3,16479.13,32032.04,1170.84,3764.35,30809.64,-0.01,328.04,0,8674.63,4343.41,66530.92,65089.67,7219.95,7488.77,2415.97,780.65,364.62,20229.16,9083.37,3188.59,4703.17,0,12138.22,4740.51,-0.01,105.96,3483.07,132.38,0,0,2125.52,6411.88,1374.12,844.18,14.92,2409.7,1421.12,322.01,90.5,50352.35,13824.53,521.31,51483.25,26415.37,17286.29,7075.46,0,0,58.57
71,64346.68,0,13231.9,9110.12,17354.23,28898.33,1193.99,3876.4,30982.99,-0.01,337.17,0,8755.95,4513.82,69325.98,70004.38,8117.2,7568.9,2456.63,795.2,442.91,19392.41,9100.2,3371.43,4845.79,0,13181.35,5556.42,-0.01,105.71,3618.96,135.56,0,0,1959.05,6574.73,1390.62,878.58,14.58,2451.12,1825.05,187.04,91.6,49059.53,14286.65,489.34,53454.84,27144.45,18252.92,7189.6,0,0,66.56
72,64505.7,0,12591.21,9035.74,18345.03,29326.84,1167.38,3983.31,31572.02,-0.01,341.22,0,8816.27,4658.64,71057.59,65959.51,7964.17,7633.62,2491.99,807.62,363.72,19719.8,9119.72,3523.42,4898.02,0,11461.75,4793.6,-0.01,107.59,3637.64,142.54,0,0,2070.56,6747.24,1374.75,913.57,14.98,2439.89,1770.1,211.77,119.51,53291.14,14776.34,558.71,55752.27,28177.08,19654.09,7307.78,0,0,45.53
73,60618.34,0,16071.35,8463.3,16747.6,34630.27,1207.72,4110.56,31642.54,-0.01,340.87,0,8929.02,4723.27,62366.61,70420.8,7266.94,7679.99,2529.09,819.11,348.52,19017.68,9425.15,3640.83,5000.8,0,12615,5558.04,-0.01,106.89,3430.84,151.61,0,0,2333.73,6905.62,1357.28,953.7,15.04,2477.74,1625.43,219.53,135.63,52967.04,15095.43,573.79,52474.54,29330.38,17045.96,7390.47,0,0,180.38
74,57683.84,0,14401.62,9457.06,15929.26,32531.83,1218.8,4271.92,31087.4,-0.01,335.36,0,8980.01,4730.76,60448.52,64528.09,7729.46,7783.2,2645.23,832.85,550.93,18051.3,9514.53,3769.66,5087.82,0,11820.11,5824.25,-0.01,106.85,3786.79,156.33,0,21.6,2231.94,7077.64,1388.39,1014.08,15.76,2541.84,1728.02,228.2,135.89,48819.43,15673.07,608.66,48704.84,30669.42,16868.38,7454.87,0,0,57.64
75,71240.9,0,14115.36,9992.18,18441.31,32307.65,1234.87,4429.45,31363.37,-0.01,337.49,0,9995.17,4719.83,63022.66,74204.2,11849.67,7948.17,2645.73,815.91,589.34,20208.02,9599.88,3898.27,5338.31,0,10942.1,5725.58,-0.01,118.26,3828.62,166.38,0,36.74,2487.32,7228.58,1420.86,1188,14.26,2485.66,1921.69,267.62,133.91,63411.37,16106.04,610.9,56603.13,31940.24,19703.05,7515.1,0,0,134.97
76,59738.31,0,15386.8,8306.57,16788.57,39102.98,1249.52,4577.21,31865.08,-0.01,336.67,0,9151.46,4774.44,62170.61,67126.66,5001.23,8058.58,2668.76,877.3,592.46,19457.36,9684.94,4009.64,5331.12,0,11922.73,5850.41,-0.01,146.96,3887.5,171.88,84.71,21.86,2331.8,7402.15,1451.37,1198.22,15.1,2591.29,1882.66,254.54,134.32,47237.94,16547.7,628.71,52692.92,32854.28,17534.31,7575.22,0,0,89.34
77,64402.84,0,14651.68,7648.81,18651.22,29406.19,1263.03,4738.76,32826.8,-0.01,338.55,0,9209.37,4775.93,66661.58,78549.78,5753.56,8220.8,2718.33,852.05,656.41,21034.56,9774.62,4115.35,5533.29,0,11614.78,5341.67,-0.01,158.28,3941.7,176.86,0,26.18,2369.71,7604.37,1479.48,1211.8,15,2594.13,2092.86,269.67,134.79,50044.91,16727.48,640.95,57394.45,33889.12,19502.12,7635.67,0,0,213.29
78,72619.41,0,16106.09,9210.24,18413.63,34538.33,1273.36,4901.1,32805.17,-0.01,340.51,0,9286.25,4797.61,64987.86,84268.29,8529.45,8349.17,2764.67,868.82,658.52,20610.85,9870.87,4215.15,5600.41,0,10132.18,6137.29,-0.01,157.16,3997.94,188.42,109.39,27.7,2541.46,7799.21,1507.9,1204.11,18.26,2498.75,2163.42,227.97,134.28,60747.96,17867.14,653.68,57862.68,34994.62,18275.96,7702.41,0,0,241.25
79,64952.65,0,16235.73,7863.47,16780.13,35875.39,1296.5,5081.85,32764.39,-0.01,341.23,0,9337.48,4187.89,67226.7,62395.58,7073.03,8384.74,2802.66,885.87,631.02,20003.11,9962.15,4336.25,5829.97,0,9979.27,5321.49,-0.01,198.79,4044.43,198.05,0,29.43,2609.9,8035.41,1536.64,1239.59,19.74,2420.13,2083.32,241.4,135.39,60649.04,19131.38,646.54,55328.17,35977.67,18606.56,7775.95,0,0,269.31
80,69086.95,0,15007.25,9515.43,18750.35,34025.48,1315.01,5225.72,33477.17,-0.01,341.53,0,9420.85,4856.07,66186.72,75351.23,8723.48,8432.03,2855.97,904.24,651.24,20007.6,10050.68,4476.7,5863.46,0,11858.63,6311.79,-0.01,161.02,4151.99,200.91,94.45,19.03,2485.29,8257.5,1564.34,1297.98,18.38,2718.66,2403.18,231.67,134.19,55544.88,19754.86,666.07,59998.31,36967.83,20415.81,7844.96,0,0,292.37
81,70408.3,0,15465.92,8738.4,18290.86,34827.31,1342.22,5361.96,33531.71,-0.01,339.82,0,9511.93,4916.89,67315.55,73057.92,8526.05,8462.95,2905.2,935.04,754.07,20356.12,10137.17,4594.09,5928.36,0,9957.45,6289.27,-0.01,193.75,4229.27,209.97,0,20.68,2866.03,8486.42,1595.12,1308.73,19.57,2612.78,2248.17,258.08,133.11,63806.44,20053.78,695.71,57677.95,38098.7,19596.78,7916.13,0,0,321.5
82,66576.12,0,16963.47,8205.6,17559.94,38368.97,1346.5,5463.76,33652.06,-0.01,342.75,0,9557.41,4979.62,66253.13,73934.54,7622.16,8543.06,2951.8,946.48,773.38,20374.25,10199.45,4693.63,5985.16,0,12423.68,6257.42,-0.01,194.68,4252.95,221.5,0,27.39,2962.8,8635.93,1627.98,1323.07,18.96,2769.2,2308.2,261.73,177.81,67890.26,20618.42,709.18,58437.1,39156.23,19472.08,7989.25,0,0,327.56
83,75644.47,0,15238.26,8712.63,18478.7,35595.79,1375.25,5625.32,33592.98,-0.01,357.74,0,9647.31,5020.38,69176.44,78521.24,8776.35,8622.12,3050.46,962.76,765.52,20476.3,10282.94,4855.74,6146.26,0,11966.31,6378.37,-0.01,194.92,4273.24,231.63,0,40.33,2999.64,8766.66,1651.32,1333.55,19.29,2773.1,2462.58,286.08,176.97,79640.02,19450.85,745.06,61139.01,40168.96,20021.63,8064.22,0,0,339.81
84,70670.01,0,15389.17,9022.82,18938.88,40962.66,1393.91,5740.48,33820.11,-0.01,373.17,0,9709.41,5123.61,69810.05,72415.9,8781.03,8701.15,3097.78,982.67,838.5,20915.19,10379.96,5008.58,6307.36,0,10078.5,5823.2,-0.01,200.99,4350.27,233.03,0,16.75,3139.5,8880.99,1632.97,1354.89,18.31,2641.01,2663.68,261.64,177.79,57410.18,21985.07,764.02,61324.03,41094.1,21953.34,8137.08,0,0,340.83
85,70912.79,0,15618.21,8444.31,17800.96,40427.13,1436.7,5871,35029.29,-0.01,410.99,0,9833.73,5183.54,69003.62,82276.48,8093.34,8777.17,3169.72,993.87,840.38,20956.77,10454.81,5114.62,6252.85,0,12209.46,6433.09,-0.01,206.76,4429.85,246.66,86.3,16.56,3398.48,9031.53,2024.96,1423.32,18.14,2964.95,2670.94,322.55,178.49,67549.83,19084.17,771.53,60314.5,42822.41,19073.99,8186.45,0,0,383.83
86,66451.12,0,16136.62,9459.7,17783.2,40468.83,1493.03,5958.2,29594.69,-0.01,452.48,0,9897.04,5195.37,67595.52,77437.97,8128.09,8845.8,3231.94,1003.76,795.74,19706.27,10539.18,5242.57,6371.88,0,12041.67,6281.08,-0.01,239.1,4101.39,245.64,89.78,39.95,3394.36,9257.97,2052.39,1499.83,21.81,3096.48,2751.33,305.17,178.64,66186.43,23139.44,791.76,57882.78,43488.23,19291.09,8256.21,0,0,361.51
87,70727.86,0,17084.36,9547.69,18620.93,41790.41,1457.84,6044.81,36432,-0.01,464.03,0,9968.7,5239.08,69381.04,78796.84,12891.42,8675.94,3248.54,1010.07,911.09,21827.36,10628,5357.88,6465.11,0,11212.37,6270.4,-0.01,252.29,4506.73,253.55,90.37,26.84,3732.6,9449.21,2077.57,1539.67,20.86,3038.91,2917.3,342.59,184.19,82652.04,21571.17,799.58,61663.88,44179.43,21083.49,8328.01,0,0,345.95
88,66449.73,0,16959.07,9128.97,17815.19,47626.12,1483.98,6107.34,34395.81,-0.01,488.96,0,10042.96,5316.34,68824.37,79754.69,5721.35,8709.31,3316.23,1025.21,769.1,21388.29,10722.11,5460.35,6578.91,0,12434.88,7305.57,-0.01,293.58,4522.89,263.84,94.87,38.39,3772.77,9571.37,2099.52,1374.56,21.36,3005.27,2921.09,330.93,183.08,62999.35,24250.73,801.49,59295.59,44547.5,20721.75,8396.64,0,0,398.38
89,81968.97,0,15841.13,8644.21,19635.49,35581.83,1510.13,6153.36,33622.58,-0.01,514.41,0,10111.16,5369.89,71731.21,85481.51,6066.02,8398.87,3381.52,1058.07,860.54,22664.8,10840.07,5564.55,6823.7,0,11738.96,6311.31,-0.01,299.51,4625.81,277.11,98.63,45.18,3850.01,9704.55,2122.46,1569.51,21.07,3080.93,3208.61,341.67,179.72,66006.53,17273.58,808.82,64465.3,45770.06,22328.52,8467.19,0,0,387.84
90,67178.9,0,18795.81,9454.62,18493.17,45110.44,1544.87,6183.85,36908.64,-0.01,524.8,0,10188.63,5403.24,71889.68,81277.96,8016.66,8572.1,3418.09,1067.82,1020.06,22524.71,10967.05,5677.51,6918.17,0,12678.43,6960.08,-0.01,302.64,4653.51,280.53,100.97,39.48,4177.57,9869.5,2146.65,1595.55,23.53,3050.59,2978.93,275.96,181.94,83942.85,21470.9,922.91,61550.17,46749.2,20238.64,8532.18,0,0,441.73
91,75023.22,0,17201.11,9307.06,18214.42,43915.92,1590.4,6212.9,33218.72,1341.63,534.72,0,10260.9,5473.32,75783.4,87575.03,7440.23,8301.62,3474.76,1083.81,933.36,22458.91,11088.3,5791.57,7091.98,0,11835.02,6301.12,-0.01,311.83,4689.59,292.96,102.55,38.62,4275.97,10009.45,2165.38,1631.25,200.29,2973.78,3284.58,284.35,180.19,82320.58,23257.43,841.81,65178.49,47993.28,22090.22,8596.14,0,0,441.85
92,75725.67,0,18975.71,9914,19824.68,44888.36,1612.15,6253.46,34057.36,1385.98,548.12,0,10316.52,5507.11,75546.37,78875.08,9063.22,8641.78,3501.8,1093.82,1117.49,21442.99,11197.92,5911.42,6987.43,0,13151.58,7567.49,-0.01,309.9,4727.08,311.4,102.11,31.78,4449.09,10145.31,2187.48,1655.74,199.18,3092.04,3293.24,274.82,181.67,71085.38,21601.46,891.33,65694.91,49315.13,22437.26,8662.72,0,0,449.34
93,71625.02,0,16398.85,10024.03,17710.15,45118.67,1609.67,6276.96,38562.24,1439.44,548.91,0,10388.54,5537.92,74345.73,75980.48,8034.63,8743.64,3532.66,1102.04,1065.31,20962.53,11323.25,6040.75,7223.5,0,11169.23,7028.73,-0.01,306.71,4802.43,320.45,101.25,36.35,4419.82,10308.69,2206.52,1678.88,203.34,2950.77,3024.57,339.01,181.42,79711.87,21727,885.24,61338.85,50260.26,20668.44,8725.93,0,0,548.58
94,80330.88,0,19925.95,9696.96,19633.9,44296.35,1656.29,6280.85,36229.42,1558.23,555.72,0,10452.98,5569.26,77001.23,87481.17,8347.94,8732.67,3586.68,1102.36,1166.55,23359.84,11422.6,6134.42,7363.82,0,13829.66,7745.52,-0.01,305.67,4831.01,331.91,0,33.14,4454.22,10560.64,1791.93,1703.8,202.31,3298.79,3485.05,347.6,0,86728.72,24119.7,850.75,68742.33,51550.51,23354.65,8789.94,0,0,557.24
95,77272.32,0,19429.23,10055.85,19530.37,42829.64,1695.65,6291.86,37732.29,1579.43,558.23,0,10533.72,5610.58,79074.1,83517.66,9035.87,8908.19,3635.05,1107.63,1139.34,22062.05,11525.73,6317.21,7435.49,0,13654.78,7447.19,-0.01,308.06,4856.98,344.52,0,35.45,4464.11,10688.88,1810.29,1731.26,230.99,3085.8,3387.1,340.45,0,86374.41,25174.01,890.62,66495.26,52347.22,22531.63,8826.12,0,0,520.67
96,75479.68,0,19646.98,8789.8,18280.69,50055.63,1727.6,6294.69,37896.69,1651.29,561.18,0,10611.81,5661.55,80711.37,76863.41,8381.54,8660.54,3678.7,1117.63,1135.57,21548.62,11910.92,6527.2,7538.83,0,12435.36,6574.4,-0.01,318.1,4895.07,351.9,0,32.82,4492.26,10808.02,0,1774.83,233.13,3157.32,3618.61,331.48,0,90134.41,25610.64,1025.92,67235.22,53122.82,23647.95,8878.27,0,0,400.97
97,71873.92,0,18828.42,11735.44,20364.1,44124.65,1763.01,6369.32,35854.57,1891.55,564.03,0,10728.9,5693.83,80306.79,89832.29,8972.37,9055.79,3733.54,1116.13,1197.44,22869.53,11694.69,6668.49,7578.02,0,13143.97,7560.52,-0.01,311.33,4927.6,361.64,109.59,24.4,4526.26,10941.79,1830.57,1809.54,234.02,3255.52,3286.05,330.16,184.48,82864.71,25308.32,904.34,66989.01,54365.26,22050.87,8706.44,0,0,500.04
98,73158.49,0,19502.88,9725.35,17638.29,45548.55,1787.14,6451.44,35542.94,1959.62,620.82,0,10785.31,5732,76197.16,77302.01,8193.39,8847.63,3848.09,1127.44,1277.82,20004,11764.74,6800.19,7647.95,0,11717.49,7362.62,-0.01,309.42,4971.93,368.99,108.48,42.98,4589.22,11060.78,1854.81,1839.35,231.93,3039.66,3151.19,399.56,191.1,88570.75,25827.68,888.17,60633.75,54837.37,21117.31,8303.15,0,0,0
99,73793.59,0,19666.22,10248.23,18920.67,47370.98,1784.06,6538.34,35281.93,2052.88,672.69,0,10887.55,5770.11,77351.95,80752.83,12106.74,8858.04,3846.49,1152.29,1383.97,21549.63,11884.95,6948.2,7717.19,0,13822.11,7154.01,-0.01,312.77,5018.98,375.42,119.63,42.67,4718.72,11243.38,1891.84,1883.91,236.7,3433.85,3406.09,401.39,291.22,98333.17,27265.68,996.06,66742.15,55606.3,22318.08,9081.35,0,0,590.92
100,74715.36,1982.76,21862.52,10562.78,19766.67,48524.74,1806.08,6609.94,35416.62,2117.58,715.88,0,10949.28,5604.16,80537.91,92064.28,6688.22,9045.69,3848.58,1157.37,1448.1,22205.33,11996.55,7049.95,7864.64,0,13175.54,7594.25,-0.01,354.14,5070.72,385.52,131.81,44.43,4829.9,11427.04,1926.09,1851.95,234.9,3072.94,3686.72,404.53,292.43,83327.17,28549.63,957.91,67081.89,56137.17,24481.33,8976.76,0,0,500.63
101,75493.56,2004.39,21074.79,8953.44,20673.72,40354.41,1833.6,6692.29,35503,2148.71,722.49,0,11056.91,5636.41,82219.16,86294.26,6387.33,8878.11,3904.13,1178.31,1468.69,23675.23,12103.68,7130.95,7995.73,0,12976.87,7496.8,-0.01,366.43,5118.06,395.42,134.45,44.36,4826.29,11587.62,1955.42,1899.75,235.84,3071.32,3885.31,410.39,291.57,84653.95,26999.64,899.27,70525.14,56712.61,24962.17,9376.46,0,0,528.43
102,75706.15,2029.59,22410.92,10497.49,19285.32,46578.13,1849.24,6715.42,35410.87,2148.35,727.04,0,11145.88,5671.47,82313.56,80322.84,8369.48,9106.46,3960.77,1197.75,1530.61,22547.86,12209.11,7190.38,8108.99,0,13157.7,7658.25,-0.01,366.56,5183.3,409.72,139.02,49.53,4984.39,11750.1,1985.61,1986.3,229.57,3121.08,3427.44,415.56,291.37,85593.92,27979.51,1053.45,66379.13,57193.39,22114.03,9397.97,0,0,472.79
103,76703.97,2054.37,21464.39,10437.3,20143.5,46851.24,1875.74,6739.35,35571.11,2227.04,724.72,2482.52,11203.19,5723.88,84836.72,97843.09,8705.17,9186.73,4022.77,1213.92,1665.8,23913.91,12339.16,7307.87,8228.25,0,12333.47,7720.63,-0.01,382.93,5241.9,423.59,149.48,57.42,5096.91,11925.27,2012.56,2046.15,228.99,2980.21,4072.65,424.8,291.93,85777.29,29717.83,1030.24,72462.88,57510.85,25289.04,9513.53,0,0,560.89
104,77462.25,2075.04,22754.02,11028.14,20030.04,47706.94,1899.64,6754.02,35869.99,2160.97,725.27,2508.08,11283.78,5779.85,83910.15,81170.96,9426.07,9340.05,4101.67,1222.56,1717.2,21726.92,12418.14,7453.25,8341.37,0,12179.88,7921.98,-0.01,394.19,5329.83,434.6,152.91,54.99,5166.03,12084.07,2047.33,2105.14,227.89,3126.15,3948.07,429.14,291.22,86479.26,29136.2,965.99,70298.24,58201.27,24579.75,9735.75,0,0,591.91
105,77860.56,2095.8,19295.42,10257.85,19662.38,45183.55,1911.66,6773.81,36038.63,2295.09,728.18,2531.49,11365.75,5800.96,84737.7,86070.3,8429.91,9388.95,4168.71,1232.92,1747.11,22404.63,12518.08,7600.06,2691.78,0,13326.33,7455.62,-0.01,398.44,5394.83,436.39,159.44,56.59,5094.35,12259.42,2084.5,2224.86,203.34,3404.91,4032.32,447.42,292.68,87261.94,30543.8,999.83,69649.55,58683.33,24221.84,9416.5,0,0,731.49
106,78286.12,2101.31,22014.48,10948.81,21299.46,47271.74,1926.34,6799.74,35993.1,2271.41,730.26,2575.59,11475.18,5842.42,86561.33,94368.6,9692.7,9414.94,4250.18,1258.18,1784.43,24775.19,12890.49,7731.69,8755.5,0,13936.47,8063,-0.01,397.97,5454.3,449.96,162.98,52.82,5413.2,12473.3,2114.39,2243.59,240.1,3448.91,4077.19,462.41,292.92,87926.07,32806.36,957.9,72954.02,58935.79,26009.86,9806.18,0,0,613.84
107,78338.06,2112.1,20045.11,10252.08,19751.4,49246.24,1946.16,6833.38,36107.97,2276.22,734.82,2600.11,11563.54,5845.22,86890.9,86352.81,9259.51,10071.8,4326.61,1210.65,1852.72,22457.69,13142.38,8003.56,8743,0,13019.64,7746.92,-0.01,402.03,5536.96,456.35,162.23,55.6,5422.37,12689.66,2146.47,2277.51,238.78,3205.57,4142.26,467.27,293.19,88539.73,30263.36,1012.18,72409.68,59108.13,24202.28,9855.62,0,0,551.53
108,79324.33,2136.11,23337.02,10197.28,19785.96,53479.38,1964.09,6996.44,36130.12,2502.18,738.57,2622.06,11685.41,5894.56,89071.07,87466.37,9423.74,9475.96,4446.16,1202.81,1940.72,23382.91,13203.32,8159.99,8756.59,0,13061.25,0,-0.01,408.33,5604.1,467.46,163.57,56.32,5545.74,12880.24,2104.58,2301.52,214.12,3434.91,4614.67,337.07,292.97,88786.46,33482.07,1129.25,75381.13,59533.56,26553.03,9924.21,0,0,0
109,80188.35,2160.65,23771.59,11387.45,22091.61,46991.35,1972.85,6950.5,36096.12,2341.25,739.94,2648.45,11844.27,5879.12,96193.01,100162.16,9541.56,9908.94,4548.76,1225.47,1969.71,24726.77,13209.58,8313.74,8770.76,0,13183.8,0,-0.01,414.87,5683.2,482.16,230.55,59.32,5613.91,13098.25,2183.3,2348.24,213.75,3521.41,4173.63,332.06,287.53,88754.62,33806.77,970.3,73659.06,61088.37,24875.99,9998.61,0,0,0
110,80952.43,2181.57,23589.54,11006.45,18621.64,50423.93,1987.27,7003.98,36320.9,2461.82,780.71,2661.16,11935.09,5893.33,94142.26,87035.99,7765.76,9575.55,4712.5,1237.57,1977.99,22632.56,12953.3,8470.38,8912.46,0,13083.45,0,-0.01,416.42,5724.12,490.22,229.34,0,5665.43,13246.75,2207.92,2405.04,213.58,3366.51,4042.37,327.23,288.15,89163.57,32702.46,0,66482.01,61794.3,23558.73,10110.27,0,0,0
111,81781.4,2201.32,21482.91,11213.55,20126.29,52626.95,2006.14,7045.01,36563.97,2599.86,948.25,2681.4,12029.98,5883.06,92865.24,92386.15,14532.33,10174.27,4749.16,1271.99,2175.06,24530.67,13275.82,8606.67,9015.04,0,13596.92,0,-0.01,418.82,5721.78,500.46,241.84,0,5678.28,13990.85,2233.29,2470.11,211.14,3341.66,4177.05,331.83,399.3,89664.5,34640.13,0,73870.85,62406.95,25039.04,10104.98,0,0,552.27
112,82306.94,2214.27,23159.91,11317.54,21170.87,53878.75,2013.02,7097.29,36844.81,2669.3,1003.67,2712.64,12095.13,5899.85,92446.82,99785.95,7301.8,9616.87,4785.55,1426.62,2266.86,24310.25,13375.05,8734.53,9152,0,12587.26,8473.89,-0.01,492.36,5779.15,503.37,255.94,0,5867.9,14170.91,2254.36,2401.18,212.24,3250.6,4506.1,334.28,409.32,89681.18,36246.72,0,72736.43,63198.28,26801.52,10246.05,0,0,547.53
113,82761.54,2236.91,25342.89,10459.57,20725.12,46568.11,2029.22,7145.52,36960.91,2718.06,1017.11,2738.54,12175.18,5918.13,95471.59,95754.53,6156.15,9152.29,4893.2,1452.44,2328.75,25038.86,13385.58,9023.49,9295.99,0,13566.48,8319.07,-0.01,502.43,5855.32,517.37,253.68,0,5998.76,14354.75,2271.92,2466.85,212.12,3382.58,4672.95,333.53,418.83,89573.59,31394.85,0,76109.51,63771.7,27184.39,10354.09,0,0,691.54
114,83831.45,2250.87,24268.87,11650.73,22132.93,53524.18,2047.18,7180.06,37101.51,2905.49,1019.59,2752.9,12232.65,5941.99,95832.12,94727,9424.29,8549.01,4978.76,1521.88,2385.55,25220.15,13585.96,9138.33,9360.23,0,13449.6,8731.99,-0.01,511.77,5946.96,539.88,257.63,0,6138.38,14593.47,2292.67,2583.3,217.94,3386.19,4391.83,326.32,425.5,89693.22,35838.82,0,74677.66,64274.06,25706.36,10426.15,0,0,665.03
115,84863.3,2266.56,24526.57,11620.01,20710.06,51026.72,2075.18,7235.82,36891.49,2940.53,1016.04,2779.1,12268.11,0,99679.57,109670.76,9109.14,10010.26,5063.82,1548.15,2437.36,25765.64,13681.52,9236.65,9473.56,0,11990.48,8597.97,-0.01,510.24,5999.04,558.76,262.78,0,6432.54,14835.01,2315.39,2660.43,218.15,3307.89,4671.75,319.13,430.53,90366.26,37578.67,0,79518.11,65431.36,28455.89,10444.32,0,0,744.55
116,84791.78,2280.99,23311.69,11557.52,20927,52526.43,2100.52,7279.6,36915.19,2971.93,1017.98,2809.68,12300.86,6014.01,97232.77,86393.21,8573.9,9579.83,5173.58,1568.06,2446.82,23829.67,13774.6,9358.4,9540.7,0,12709.38,8784.09,-0.01,525.65,6021.04,582.52,227.5,0,6447.06,15064.39,2333.98,2733.58,217.03,3494.74,4541.63,323.59,444.82,90838.75,32876.17,0,75233.23,66058.35,25886.26,10501.97,0,0,753.51
117,85932.12,2290.92,24940.34,11763.3,21855.19,48310.62,2101.89,7324.73,36948.41,3195.17,1042.24,2844.68,12346,6008.81,99483.81,98852.77,10116.78,9945.61,5270.59,1420,2644.6,25032.58,13872.43,9444.07,9575.42,0,13005.06,8728.2,-0.01,525.31,6032.15,600.59,223.26,0,6361.55,15282.55,2354.98,2764.32,210.51,3446.74,4833.79,319.1,445.26,91116.17,37595.8,0,77147.58,67148.18,27141.25,10525.98,0,0,811.72
118,86675.25,2306.79,29548.11,12474.49,22384.63,56756.94,2107.68,7371.79,37037.88,3196.66,1077.3,2870.06,12411.85,6003.85,98214.68,102621.05,9509.98,9966.62,5374.59,1453.38,2907.08,26030.91,13978.28,9529.45,9718.79,0,12835.47,9138.25,-0.01,524.46,6087.17,621.3,222.61,0,6309.08,15434.72,2374.69,2789.63,211.79,3488.33,4820.99,324.19,454.95,91341.3,37173.4,0,80417.47,68141.41,29175.62,10653.8,0,0,812.79
119,88081.53,2315.25,26083.22,11384.24,20989.29,51059.56,2134.14,7400.97,37197.88,3372.98,1119,2892.16,12488.59,5995.17,101048.83,97571.89,9259.5,9877.41,5486.39,1476.24,2971.91,24271.57,14081.58,9667.84,9815.63,0,14764.32,8924.79,-0.01,528.58,6122.12,635.97,218.28,0,6347.79,15560,2396.8,2913.21,210.55,3512.25,4779.55,321.14,484.87,91621.4,38348.31,0,76958.32,68923.53,26590.01,10788.99,0,0,750.89
120,88454.67,2333.79,26269.56,12113.48,22460.62,55435.31,2159.91,7426.78,37406.45,3413.52,1146.48,2912.42,12592.55,6076.02,103311.94,102104.88,10498.44,9903.37,5612.83,1485.51,3092.27,26474.64,14192.34,9822.7,9898.49,0,12843.32,9341.69,-0.01,527.43,6139.15,649.86,216,0,6280.61,15699.1,2391,3012.09,212.56,3471.91,5522.64,311.91,486.99,91712.21,40148.5,0,85968.35,69422.1,31337.64,10867.32,0,0,328.74
